TTD	ConcludedLocation	ActualLocation
178	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
793	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
112	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
314	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
425	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
442	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
412	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
360	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
422	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
218	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
462	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
647	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
416	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
496	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
404	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
136	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
284	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
189	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
562	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
241	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
430	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
226	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
185	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
969	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
495	Vector3r(9.0, 6.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
731	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
947	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
635	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
290	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
799	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
403	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
403	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
177	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
706	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
498	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
475	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
878	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
775	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
306	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
250	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
449	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
272	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
616	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
625	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
317	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
216	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
1021	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
174	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
355	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
383	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
494	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
486	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
395	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
328	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
608	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
476	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
268	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
294	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
593	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
1006	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
132	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
268	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
195	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
424	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
508	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
428	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
508	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
498	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
1048	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
179	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
1066	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
609	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
378	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
660	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
615	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
747	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
101	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
1027	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
359	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
352	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
