TTD	ConcludedLocation	ActualLocation
178	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
424	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
274	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
33	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
505	Vector3r(0.0, 9.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
1102	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
360	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
1001	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
420	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
939	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
459	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
1405	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
334	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
579	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
1139	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
801	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
1005	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
517	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
416	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
369	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
263	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
589	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
217	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
170	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
1124	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
484	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
350	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
618	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
463	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
521	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
363	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
469	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
155	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
330	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
204	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
272	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
886	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
735	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
339	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
600	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
652	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
332	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
430	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
194	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
329	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
569	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
404	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
893	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
180	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
307	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
428	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
324	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
454	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
923	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
184	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
727	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
237	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
422	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
70	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
435	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
809	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
467	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
335	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
247	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
770	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
366	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
533	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
457	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
424	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
194	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
1127	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
422	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
469	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
553	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
1015	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
562	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
1383	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
640	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
1188	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
172	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
369	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
974	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
118	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
234	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
1061	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
232	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
248	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
224	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
677	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
711	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
111	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
191	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
150	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
281	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
232	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
911	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
526	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
494	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
873	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
401	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
405	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
522	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
366	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
345	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
113	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
630	Vector3r(6.0, 6.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
642	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
255	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
277	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
310	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
286	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
379	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
553	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
445	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
566	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
453	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
714	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
1038	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
510	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
482	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
623	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
550	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
174	Vector3r(5.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
481	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
1186	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
467	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
421	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
547	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
142	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
271	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
627	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
683	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
505	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
535	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
501	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
362	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
287	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
224	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
1312	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
394	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
650	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
959	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
166	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
638	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
641	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
901	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
337	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
519	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
650	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
379	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
314	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
285	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
386	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
557	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
494	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
82	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
804	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
709	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
539	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
832	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
97	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
696	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
488	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
1143	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
806	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
892	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
664	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
451	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
574	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
396	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
335	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
441	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
623	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
875	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
780	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
605	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
94	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
308	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
380	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
450	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
636	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
288	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
530	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
159	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
325	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
358	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
179	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
258	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
214	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
160	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
848	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
731	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
1037	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
435	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
340	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
646	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
312	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
275	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
289	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
42	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
243	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
231	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
481	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
179	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
444	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
630	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
251	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
390	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
489	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
702	Vector3r(7.0, 8.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
715	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
204	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
203	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
150	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
283	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
331	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
267	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
288	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
1054	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
374	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
353	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
287	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
333	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
751	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
508	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
1096	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
217	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
493	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
583	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
443	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
674	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
274	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
225	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
455	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
270	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
471	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
416	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
550	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
444	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
431	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
647	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
571	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
1657	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
