TTD	ConcludedLocation	ActualLocation
178	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
535	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
1106	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
615	Vector3r(7.0, 8.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
75	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
396	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
293	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
288	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
646	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
557	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
719	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
490	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
234	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
210	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
893	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
148	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
457	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
912	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
232	Vector3r(7.0, 7.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
549	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
484	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
419	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
423	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
331	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
497	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
668	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
359	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
217	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
282	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
461	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
221	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
