TTD	ConcludedLocation	ActualLocation
178	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
535	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
696	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
596	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
452	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
447	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
740	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1352	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
163	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
800	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
1120	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
308	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
563	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
1218	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
200	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
772	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
431	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
90	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
594	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
349	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
690	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
240	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
247	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
599	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
969	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
213	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
450	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
812	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
413	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
687	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
713	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
