TTD	ConcludedLocation	ActualLocation
593	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
839	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
871	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
558	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
747	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
587	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
592	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
649	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
601	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
578	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
512	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
510	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
456	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
790	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
910	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
438	Vector3r(4.0, 0.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
506	Vector3r(7.0, 7.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
496	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
555	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
585	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
474	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
480	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
846	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
1125	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
629	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
1412	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
1034	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
488	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
600	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
533	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
738	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
1082	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
781	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
1124	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
558	Vector3r(4.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
847	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
624	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
702	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
768	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
604	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
1447	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
