TTD	ConcludedLocation	ActualLocation
793	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
580	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
1330	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
558	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
747	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
1004	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
575	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
1049	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
601	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
578	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
512	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1261	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
705	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
590	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
910	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
1164	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
590	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
857	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
1247	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
522	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
823	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
1122	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
855	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
578	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
776	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
812	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
1634	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
1023	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
1002	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
786	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
548	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
1082	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
581	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
755	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1046	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
753	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
978	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
523	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
568	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
804	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
592	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
1062	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
802	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
1560	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
583	Vector3r(5.0, 1.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
630	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
1454	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
574	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
750	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
441	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
788	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
477	Vector3r(0.0, 4.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
528	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
873	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
867	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
576	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
968	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
516	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
1045	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
680	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
744	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
777	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
628	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
782	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
912	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
887	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
824	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
558	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
507	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
507	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
583	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
784	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
542	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
1106	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
481	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
495	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
734	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
573	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
575	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
580	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
578	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
557	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
970	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
722	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
501	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
887	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
1267	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
451	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
846	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
569	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
714	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
673	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
986	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
557	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
757	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
889	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
753	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
464	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
521	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
866	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
597	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
768	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
746	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
711	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
805	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
840	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
683	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
502	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
590	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
497	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
744	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
567	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
596	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
741	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
461	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
484	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
507	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
858	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
791	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
556	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
590	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
585	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
580	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
538	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
879	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
808	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
859	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
563	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
741	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
458	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
516	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
573	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
888	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
580	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
604	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
1475	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
593	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
688	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
845	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
1111	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
730	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
888	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
871	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
583	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
945	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
