TTD	ConcludedLocation	ActualLocation
870	Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)
424	Vector3r(6.0, 2.0, 0.0),Vector3r(5.0, 6.0, 0.0)	Vector3r(6.0, 2.0, 0.0),Vector3r(5.0, 6.0, 0.0)
1064	Vector3r(3.0, 0.0, 0.0),Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0),Vector3r(3.0, 0.0, 0.0)
443	Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 6.0, 0.0)	Vector3r(1.0, 7.0, 0.0),Vector3r(1.0, 6.0, 0.0)
820	Vector3r(6.0, 4.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(6.0, 4.0, 0.0)
828	Vector3r(7.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0),Vector3r(7.0, 1.0, 0.0)
563	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(9.0, 7.0, 0.0)
739	Vector3r(7.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 3.0, 0.0),Vector3r(5.0, 9.0, 0.0)
702	Vector3r(6.0, 7.0, 0.0),Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0),Vector3r(6.0, 7.0, 0.0)
646	Vector3r(5.0, 6.0, 0.0),Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0),Vector3r(5.0, 6.0, 0.0)
483	Vector3r(5.0, 2.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0)
975	Vector3r(1.0, 6.0, 0.0),Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0),Vector3r(1.0, 6.0, 0.0)
318	Vector3r(6.0, 4.0, 0.0),Vector3r(3.0, 9.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(3.0, 9.0, 0.0)
308	Vector3r(4.0, 2.0, 0.0),Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0),Vector3r(9.0, 8.0, 0.0)
512	Vector3r(5.0, 6.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(5.0, 6.0, 0.0)
1075	Vector3r(8.0, 5.0, 0.0),Vector3r(1.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(1.0, 5.0, 0.0)
654	Vector3r(8.0, 5.0, 0.0),Vector3r(0.0, 1.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(0.0, 1.0, 0.0)
617	Vector3r(4.0, 6.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(4.0, 6.0, 0.0)
371	Vector3r(3.0, 9.0, 0.0),Vector3r(0.0, 7.0, 0.0)	Vector3r(3.0, 9.0, 0.0),Vector3r(0.0, 7.0, 0.0)
606	Vector3r(8.0, 0.0, 0.0),Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0),Vector3r(8.0, 0.0, 0.0)
1104	Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0),Vector3r(0.0, 7.0, 0.0)
779	Vector3r(9.0, 7.0, 0.0),Vector3r(2.0, 4.0, 0.0)	Vector3r(9.0, 7.0, 0.0),Vector3r(2.0, 4.0, 0.0)
