TTD	ConcludedLocation	ActualLocation
436	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)
612	Vector3r(0.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(0.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)
1771	Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0),Vector3r(1.0, 7.0, 0.0)
515	Vector3r(9.0, 6.0, 0.0),Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)
1052	Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(2.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0)
538	Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0),Vector3r(6.0, 7.0, 0.0)
1428	Vector3r(1.0, 1.0, 0.0),Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0),Vector3r(1.0, 1.0, 0.0)
645	Vector3r(0.0, 5.0, 0.0),Vector3r(8.0, 7.0, 0.0)	Vector3r(0.0, 5.0, 0.0),Vector3r(8.0, 7.0, 0.0)
872	Vector3r(7.0, 8.0, 0.0),Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 8.0, 0.0)
862	Vector3r(3.0, 3.0, 0.0),Vector3r(4.0, 6.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(4.0, 6.0, 0.0)
1267	Vector3r(6.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(3.0, 2.0, 0.0)
484	Vector3r(3.0, 6.0, 0.0),Vector3r(1.0, 9.0, 0.0)	Vector3r(6.0, 7.0, 0.0),Vector3r(3.0, 6.0, 0.0)
731	Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0),Vector3r(1.0, 7.0, 0.0)
769	Vector3r(1.0, 3.0, 0.0),Vector3r(2.0, 8.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(2.0, 8.0, 0.0)
808	Vector3r(3.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0),Vector3r(3.0, 1.0, 0.0)
850	Vector3r(2.0, 7.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0),Vector3r(2.0, 7.0, 0.0)
292	Vector3r(7.0, 6.0, 0.0),Vector3r(8.0, 7.0, 0.0)	Vector3r(7.0, 6.0, 0.0),Vector3r(2.0, 7.0, 0.0)
1035	Vector3r(2.0, 7.0, 0.0),Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0),Vector3r(2.0, 7.0, 0.0)
814	Vector3r(2.0, 3.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(2.0, 3.0, 0.0),Vector3r(8.0, 9.0, 0.0)
574	Vector3r(2.0, 9.0, 0.0),Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0),Vector3r(2.0, 9.0, 0.0)
494	Vector3r(5.0, 8.0, 0.0),Vector3r(6.0, 5.0, 0.0)	Vector3r(5.0, 8.0, 0.0),Vector3r(6.0, 5.0, 0.0)
1052	Vector3r(7.0, 6.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 6.0, 0.0),Vector3r(7.0, 4.0, 0.0)
509	Vector3r(0.0, 1.0, 0.0),Vector3r(9.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0),Vector3r(9.0, 1.0, 0.0)
358	Vector3r(5.0, 6.0, 0.0),Vector3r(3.0, 9.0, 0.0)	Vector3r(5.0, 6.0, 0.0),Vector3r(3.0, 9.0, 0.0)
492	Vector3r(0.0, 6.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 0.0, 0.0)
1111	Vector3r(7.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0),Vector3r(9.0, 1.0, 0.0)
610	Vector3r(2.0, 9.0, 0.0),Vector3r(0.0, 1.0, 0.0)	Vector3r(2.0, 9.0, 0.0),Vector3r(0.0, 1.0, 0.0)
601	Vector3r(3.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(0.0, 2.0, 0.0)
811	Vector3r(6.0, 5.0, 0.0),Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0),Vector3r(6.0, 5.0, 0.0)
514	Vector3r(5.0, 6.0, 0.0),Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 6.0, 0.0),Vector3r(5.0, 8.0, 0.0)
966	Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 9.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 9.0, 0.0)
375	Vector3r(4.0, 7.0, 0.0),Vector3r(4.0, 6.0, 0.0)	Vector3r(0.0, 1.0, 0.0),Vector3r(4.0, 7.0, 0.0)
700	Vector3r(2.0, 4.0, 0.0),Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(2.0, 4.0, 0.0)
603	Vector3r(8.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)	Vector3r(8.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)
692	Vector3r(2.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 6.0, 0.0),Vector3r(2.0, 4.0, 0.0)
806	Vector3r(5.0, 0.0, 0.0),Vector3r(7.0, 9.0, 0.0)	Vector3r(5.0, 0.0, 0.0),Vector3r(5.0, 5.0, 0.0)
793	Vector3r(6.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)
881	Vector3r(6.0, 3.0, 0.0),Vector3r(4.0, 7.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(4.0, 7.0, 0.0)
847	Vector3r(0.0, 8.0, 0.0),Vector3r(7.0, 0.0, 0.0)	Vector3r(0.0, 8.0, 0.0),Vector3r(7.0, 0.0, 0.0)
815	Vector3r(3.0, 2.0, 0.0),Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 2.0, 0.0),Vector3r(3.0, 1.0, 0.0)
749	Vector3r(3.0, 9.0, 0.0),Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0),Vector3r(3.0, 9.0, 0.0)
580	Vector3r(4.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(4.0, 3.0, 0.0)
999	Vector3r(8.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(4.0, 2.0, 0.0)
1560	Vector3r(1.0, 3.0, 0.0),Vector3r(5.0, 4.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(5.0, 4.0, 0.0)
825	Vector3r(2.0, 9.0, 0.0),Vector3r(9.0, 7.0, 0.0)	Vector3r(2.0, 9.0, 0.0),Vector3r(9.0, 7.0, 0.0)
528	Vector3r(1.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 1.0, 0.0),Vector3r(1.0, 4.0, 0.0)
