TTD	ConcludedLocation	ActualLocation
817	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0)
815	Vector3r(5.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 8.0, 0.0),Vector3r(5.0, 9.0, 0.0)
732	Vector3r(6.0, 9.0, 0.0),Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(6.0, 3.0, 0.0)
988	Vector3r(7.0, 4.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(7.0, 4.0, 0.0),Vector3r(6.0, 1.0, 0.0)
776	Vector3r(1.0, 2.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(9.0, 8.0, 0.0)
652	Vector3r(4.0, 4.0, 0.0),Vector3r(2.0, 5.0, 0.0)	Vector3r(4.0, 4.0, 0.0),Vector3r(2.0, 5.0, 0.0)
1676	Vector3r(1.0, 9.0, 0.0),Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0),Vector3r(1.0, 9.0, 0.0)
886	Vector3r(3.0, 3.0, 0.0),Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0),Vector3r(3.0, 3.0, 0.0)
687	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(4.0, 3.0, 0.0)
280	Vector3r(0.0, 9.0, 0.0),Vector3r(5.0, 0.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(5.0, 0.0, 0.0)
1040	Vector3r(2.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(2.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0)
355	Vector3r(7.0, 7.0, 0.0),Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0),Vector3r(7.0, 7.0, 0.0)
639	Vector3r(1.0, 6.0, 0.0),Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0),Vector3r(1.0, 6.0, 0.0)
1147	Vector3r(4.0, 8.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(7.0, 7.0, 0.0)
650	Vector3r(0.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0),Vector3r(9.0, 6.0, 0.0)
858	Vector3r(1.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0)
805	Vector3r(0.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(5.0, 6.0, 0.0)
776	Vector3r(0.0, 4.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(6.0, 8.0, 0.0)
392	Vector3r(3.0, 5.0, 0.0),Vector3r(8.0, 4.0, 0.0)	Vector3r(3.0, 5.0, 0.0),Vector3r(8.0, 4.0, 0.0)
549	Vector3r(1.0, 9.0, 0.0),Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 9.0, 0.0)
297	Vector3r(4.0, 2.0, 0.0),Vector3r(9.0, 6.0, 0.0)	Vector3r(3.0, 0.0, 0.0),Vector3r(4.0, 2.0, 0.0)
426	Vector3r(7.0, 5.0, 0.0),Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0),Vector3r(7.0, 5.0, 0.0)
459	Vector3r(3.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 2.0, 0.0),Vector3r(3.0, 7.0, 0.0)
1548	Vector3r(1.0, 6.0, 0.0),Vector3r(3.0, 3.0, 0.0)	Vector3r(1.0, 6.0, 0.0),Vector3r(3.0, 3.0, 0.0)
712	Vector3r(2.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 0.0, 0.0),Vector3r(1.0, 9.0, 0.0)
955	Vector3r(2.0, 6.0, 0.0),Vector3r(3.0, 5.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(3.0, 5.0, 0.0)
1059	Vector3r(5.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(5.0, 1.0, 0.0)
687	Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0),Vector3r(7.0, 1.0, 0.0)
672	Vector3r(7.0, 7.0, 0.0),Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0)
1504	Vector3r(8.0, 8.0, 0.0),Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0),Vector3r(8.0, 8.0, 0.0)
822	Vector3r(3.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 3.0, 0.0),Vector3r(3.0, 3.0, 0.0)
729	Vector3r(2.0, 5.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(0.0, 0.0, 0.0)
326	Vector3r(3.0, 8.0, 0.0),Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0),Vector3r(3.0, 8.0, 0.0)
970	Vector3r(5.0, 9.0, 0.0),Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0),Vector3r(5.0, 9.0, 0.0)
673	Vector3r(5.0, 8.0, 0.0),Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(5.0, 8.0, 0.0)
1068	Vector3r(5.0, 8.0, 0.0),Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(5.0, 8.0, 0.0)
967	Vector3r(5.0, 9.0, 0.0),Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(5.0, 9.0, 0.0)
681	Vector3r(3.0, 1.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(3.0, 1.0, 0.0),Vector3r(7.0, 7.0, 0.0)
496	Vector3r(7.0, 9.0, 0.0),Vector3r(6.0, 6.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(6.0, 6.0, 0.0)
1068	Vector3r(6.0, 9.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(1.0, 1.0, 0.0)
1192	Vector3r(9.0, 5.0, 0.0),Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(9.0, 8.0, 0.0)
543	Vector3r(9.0, 2.0, 0.0),Vector3r(2.0, 9.0, 0.0)	Vector3r(9.0, 2.0, 0.0),Vector3r(2.0, 9.0, 0.0)
1021	Vector3r(1.0, 3.0, 0.0),Vector3r(4.0, 5.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(4.0, 5.0, 0.0)
1358	Vector3r(2.0, 6.0, 0.0),Vector3r(3.0, 7.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(3.0, 7.0, 0.0)
335	Vector3r(1.0, 4.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(1.0, 4.0, 0.0),Vector3r(0.0, 0.0, 0.0)
718	Vector3r(8.0, 5.0, 0.0),Vector3r(2.0, 4.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(2.0, 4.0, 0.0)
442	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 3.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 3.0, 0.0)
