TTD	ConcludedLocation	ActualLocation
149	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
182	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
75	Vector3r(5.0, 1.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
123	Vector3r(7.0, 8.0, 0.0)	Vector3r(7.0, 8.0, 0.0)
94	Vector3r(3.0, 8.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
102	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
150	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
104	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
57	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
329	Vector3r(6.0, 3.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
143	Vector3r(7.0, 2.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
204	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
109	Vector3r(8.0, 1.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
132	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
276	Vector3r(3.0, 8.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
82	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
125	Vector3r(4.0, 6.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
113	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
239	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
131	Vector3r(8.0, 4.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
428	Vector3r(7.0, 7.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
152	Vector3r(6.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
97	Vector3r(5.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
93	Vector3r(0.0, 5.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
85	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
171	Vector3r(1.0, 0.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
185	Vector3r(5.0, 8.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
91	Vector3r(4.0, 6.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
399	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
71	Vector3r(4.0, 2.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
55	Vector3r(2.0, 0.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
558	Vector3r(9.0, 0.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
78	Vector3r(8.0, 5.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
195	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
269	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
110	Vector3r(4.0, 4.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
