TTD	ConcludedLocation	ActualLocation
610	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
422	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
471	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
445	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
455	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
409	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
616	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
608	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
546	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
990	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
680	Vector3r(3.0, 3.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
736	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
505	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
453	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
422	Vector3r(7.0, 4.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
540	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
439	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
657	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
447	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
817	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
528	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
522	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
509	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
471	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
426	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
