TTD	ConcludedLocation	ActualLocation
410	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
622	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
471	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
645	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
455	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
609	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
416	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
808	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
546	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
624	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
490	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
492	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
505	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
853	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
647	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
632	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
663	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
716	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
584	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
880	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
928	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
578	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
500	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
424	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
826	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
415	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
434	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
823	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
402	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
469	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
752	Vector3r(6.0, 0.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
432	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
621	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
447	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
677	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
728	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
403	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
500	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
634	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
384	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
624	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
407	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
402	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
560	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
448	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
556	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
863	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
513	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
411	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
402	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
414	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
490	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
392	Vector3r(7.0, 2.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
408	Vector3r(7.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
468	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
731	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
413	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
507	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
654	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
625	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
458	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
625	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
521	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
673	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
421	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
487	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
440	Vector3r(0.0, 8.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
661	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
913	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
639	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
675	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
418	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
298	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
458	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
477	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
408	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
411	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
629	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
427	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
422	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
424	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
645	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
609	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
503	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
520	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
687	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
667	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
371	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
413	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
633	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
688	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
729	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
805	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
456	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
845	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
702	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
460	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
731	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
488	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
725	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
816	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
634	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
456	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
491	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
797	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
751	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
405	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
425	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
412	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
705	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
458	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
435	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
606	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
661	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
512	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
947	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
495	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
891	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
675	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
435	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
714	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
498	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
439	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
563	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
356	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
647	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
459	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
738	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
461	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
663	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
828	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
761	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
488	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
455	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
1398	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
606	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
730	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
514	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
682	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
511	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
527	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
691	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
448	Vector3r(8.0, 6.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
806	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
745	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
709	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
675	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
609	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
491	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
409	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
496	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
829	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
638	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
402	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
838	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
677	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
418	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
512	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
711	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
360	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
547	Vector3r(8.0, 0.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
703	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
622	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
481	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
632	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
663	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
413	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
428	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
652	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
422	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
435	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
751	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
479	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
433	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
480	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
722	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
700	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
868	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
744	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
828	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
1101	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
604	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
