TTD	ConcludedLocation	ActualLocation
631	Vector3r(6.0, 8.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(9.0, 1.0, 0.0)
860	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0)
710	Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(9.0, 7.0, 0.0)	Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(9.0, 7.0, 0.0)
647	Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0)
553	Vector3r(8.0, 1.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0)
623	Vector3r(5.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 0.0, 0.0)	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0),Vector3r(6.0, 8.0, 0.0)
1104	Vector3r(6.0, 1.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 6.0, 0.0)
740	Vector3r(4.0, 3.0, 0.0),Vector3r(3.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(3.0, 1.0, 0.0),Vector3r(4.0, 3.0, 0.0)
812	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)
1378	Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(7.0, 4.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 4.0, 0.0)
849	Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(4.0, 9.0, 0.0),Vector3r(9.0, 7.0, 0.0)
493	Vector3r(0.0, 7.0, 0.0),Vector3r(4.0, 4.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(4.0, 4.0, 0.0)
668	Vector3r(3.0, 8.0, 0.0),Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 9.0, 0.0),Vector3r(3.0, 8.0, 0.0)
1201	Vector3r(4.0, 2.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(4.0, 2.0, 0.0)
710	Vector3r(7.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0)
419	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0),Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0)
655	Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 2.0, 0.0)
853	Vector3r(2.0, 3.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(3.0, 8.0, 0.0)	Vector3r(2.0, 3.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(3.0, 8.0, 0.0)
808	Vector3r(1.0, 8.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0),Vector3r(1.0, 8.0, 0.0),Vector3r(7.0, 0.0, 0.0)
663	Vector3r(0.0, 0.0, 0.0),Vector3r(5.0, 5.0, 0.0),Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(2.0, 1.0, 0.0)
433	Vector3r(8.0, 1.0, 0.0),Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)
806	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 4.0, 0.0),Vector3r(9.0, 3.0, 0.0)	Vector3r(1.0, 4.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 3.0, 0.0)
603	Vector3r(3.0, 3.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(2.0, 7.0, 0.0)
863	Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 2.0, 0.0),Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 2.0, 0.0)
531	Vector3r(1.0, 1.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(1.0, 1.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)
807	Vector3r(8.0, 8.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0)	Vector3r(8.0, 8.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0)
417	Vector3r(8.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(8.0, 7.0, 0.0)
739	Vector3r(6.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 7.0, 0.0),Vector3r(2.0, 4.0, 0.0),Vector3r(6.0, 4.0, 0.0)
943	Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 5.0, 0.0)
463	Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 8.0, 0.0)
803	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 6.0, 0.0),Vector3r(8.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(8.0, 4.0, 0.0),Vector3r(2.0, 6.0, 0.0)
1073	Vector3r(0.0, 7.0, 0.0),Vector3r(0.0, 4.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)
427	Vector3r(4.0, 2.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0),Vector3r(4.0, 2.0, 0.0)
716	Vector3r(7.0, 9.0, 0.0),Vector3r(1.0, 7.0, 0.0),Vector3r(3.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(7.0, 9.0, 0.0),Vector3r(1.0, 7.0, 0.0)
541	Vector3r(7.0, 0.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(7.0, 5.0, 0.0)
1371	Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 6.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 1.0, 0.0)
657	Vector3r(2.0, 7.0, 0.0),Vector3r(4.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(4.0, 4.0, 0.0),Vector3r(2.0, 7.0, 0.0)
448	Vector3r(8.0, 2.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 1.0, 0.0),Vector3r(7.0, 6.0, 0.0),Vector3r(8.0, 2.0, 0.0)
860	Vector3r(6.0, 6.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(6.0, 6.0, 0.0)
649	Vector3r(2.0, 8.0, 0.0),Vector3r(1.0, 9.0, 0.0),Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(1.0, 9.0, 0.0),Vector3r(2.0, 8.0, 0.0)
495	Vector3r(1.0, 5.0, 0.0),Vector3r(8.0, 5.0, 0.0),Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(8.0, 5.0, 0.0)
711	Vector3r(5.0, 3.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(5.0, 3.0, 0.0)
1015	Vector3r(1.0, 0.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(1.0, 0.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(4.0, 9.0, 0.0)
658	Vector3r(7.0, 0.0, 0.0),Vector3r(1.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(2.0, 9.0, 0.0)
1169	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 6.0, 0.0)	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 6.0, 0.0)
662	Vector3r(7.0, 5.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(7.0, 5.0, 0.0)
460	Vector3r(9.0, 4.0, 0.0),Vector3r(1.0, 3.0, 0.0),Vector3r(5.0, 4.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(5.0, 4.0, 0.0),Vector3r(9.0, 4.0, 0.0)
946	Vector3r(2.0, 9.0, 0.0),Vector3r(2.0, 4.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(2.0, 9.0, 0.0)
1212	Vector3r(1.0, 4.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 4.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(9.0, 4.0, 0.0)
882	Vector3r(2.0, 6.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 8.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 8.0, 0.0),Vector3r(9.0, 4.0, 0.0)
872	Vector3r(1.0, 7.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(5.0, 3.0, 0.0)	Vector3r(9.0, 0.0, 0.0),Vector3r(5.0, 3.0, 0.0),Vector3r(1.0, 7.0, 0.0)
631	Vector3r(3.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 5.0, 0.0),Vector3r(6.0, 9.0, 0.0),Vector3r(6.0, 0.0, 0.0)
630	Vector3r(0.0, 5.0, 0.0),Vector3r(3.0, 0.0, 0.0),Vector3r(2.0, 0.0, 0.0)	Vector3r(0.0, 5.0, 0.0),Vector3r(2.0, 0.0, 0.0),Vector3r(3.0, 0.0, 0.0)
528	Vector3r(7.0, 5.0, 0.0),Vector3r(3.0, 6.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(3.0, 6.0, 0.0),Vector3r(7.0, 5.0, 0.0)
547	Vector3r(0.0, 6.0, 0.0),Vector3r(3.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(3.0, 7.0, 0.0),Vector3r(0.0, 6.0, 0.0)
501	Vector3r(6.0, 6.0, 0.0),Vector3r(4.0, 2.0, 0.0),Vector3r(8.0, 0.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(8.0, 0.0, 0.0),Vector3r(6.0, 6.0, 0.0)
689	Vector3r(4.0, 2.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(4.0, 2.0, 0.0)
