TTD	ConcludedLocation	ActualLocation
886	Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)
816	Vector3r(2.0, 8.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(8.0, 9.0, 0.0)
645	Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 7.0, 0.0)
837	Vector3r(6.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0)
617	Vector3r(8.0, 1.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(8.0, 1.0, 0.0)
1188	Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)
1150	Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 6.0, 0.0)	Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 1.0, 0.0)
828	Vector3r(3.0, 1.0, 0.0),Vector3r(0.0, 9.0, 0.0),Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0),Vector3r(3.0, 1.0, 0.0),Vector3r(0.0, 9.0, 0.0)
828	Vector3r(9.0, 7.0, 0.0),Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)
1384	Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 4.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(7.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)
830	Vector3r(4.0, 9.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 7.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)
854	Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(4.0, 4.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(4.0, 4.0, 0.0)
649	Vector3r(0.0, 4.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0),Vector3r(3.0, 8.0, 0.0)
870	Vector3r(7.0, 2.0, 0.0),Vector3r(0.0, 4.0, 0.0),Vector3r(4.0, 2.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(4.0, 2.0, 0.0)
802	Vector3r(0.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 2.0, 0.0),Vector3r(5.0, 2.0, 0.0)
1051	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0),Vector3r(0.0, 0.0, 0.0)
1544	Vector3r(1.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 3.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(1.0, 3.0, 0.0)
706	Vector3r(3.0, 8.0, 0.0),Vector3r(2.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 3.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(3.0, 8.0, 0.0)
1045	Vector3r(3.0, 9.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 9.0, 0.0)
672	Vector3r(6.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 0.0, 0.0)
608	Vector3r(6.0, 7.0, 0.0),Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)	Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(8.0, 1.0, 0.0)
647	Vector3r(1.0, 4.0, 0.0),Vector3r(9.0, 3.0, 0.0),Vector3r(2.0, 2.0, 0.0)	Vector3r(9.0, 3.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 4.0, 0.0)
962	Vector3r(2.0, 7.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(2.0, 7.0, 0.0),Vector3r(9.0, 5.0, 0.0)
863	Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 2.0, 0.0),Vector3r(2.0, 5.0, 0.0)	Vector3r(6.0, 2.0, 0.0),Vector3r(2.0, 5.0, 0.0),Vector3r(7.0, 1.0, 0.0)
638	Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)
500	Vector3r(8.0, 8.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0)	Vector3r(8.0, 8.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0)
689	Vector3r(9.0, 0.0, 0.0),Vector3r(8.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0),Vector3r(8.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0)
667	Vector3r(6.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(2.0, 4.0, 0.0)	Vector3r(4.0, 7.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 4.0, 0.0)
1058	Vector3r(6.0, 1.0, 0.0),Vector3r(1.0, 8.0, 0.0),Vector3r(9.0, 5.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(6.0, 1.0, 0.0)
595	Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(0.0, 6.0, 0.0)
649	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 6.0, 0.0),Vector3r(8.0, 4.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(8.0, 4.0, 0.0),Vector3r(6.0, 4.0, 0.0)
729	Vector3r(0.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)
788	Vector3r(4.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0),Vector3r(4.0, 2.0, 0.0)
808	Vector3r(7.0, 9.0, 0.0),Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)
621	Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 5.0, 0.0),Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 5.0, 0.0)
