TTD	ConcludedLocation	ActualLocation
431	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)
460	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0),Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 5.0, 0.0)
853	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0)
1081	Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)
815	Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(2.0, 2.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(8.0, 1.0, 0.0)
942	Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 0.0, 0.0),Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 0.0, 0.0)
851	Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 6.0, 0.0)
667	Vector3r(3.0, 1.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(3.0, 1.0, 0.0)
839	Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(2.0, 6.0, 0.0)	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(2.0, 6.0, 0.0)
640	Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 4.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(7.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)
1258	Vector3r(4.0, 9.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 7.0, 0.0)
1102	Vector3r(4.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(4.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0)
773	Vector3r(0.0, 4.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(0.0, 4.0, 0.0)
870	Vector3r(7.0, 2.0, 0.0),Vector3r(0.0, 4.0, 0.0),Vector3r(4.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0),Vector3r(4.0, 2.0, 0.0),Vector3r(0.0, 4.0, 0.0)
714	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 2.0, 0.0),Vector3r(5.0, 2.0, 0.0)
756	Vector3r(8.0, 9.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(0.0, 0.0, 0.0)
753	Vector3r(6.0, 8.0, 0.0),Vector3r(3.0, 0.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(1.0, 3.0, 0.0)
501	Vector3r(9.0, 6.0, 0.0),Vector3r(2.0, 3.0, 0.0),Vector3r(3.0, 8.0, 0.0)	Vector3r(9.0, 6.0, 0.0),Vector3r(2.0, 3.0, 0.0),Vector3r(3.0, 8.0, 0.0)
803	Vector3r(3.0, 9.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(7.0, 0.0, 0.0)
690	Vector3r(6.0, 3.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(0.0, 0.0, 0.0)
656	Vector3r(7.0, 0.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(3.0, 2.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 2.0, 0.0)
761	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 4.0, 0.0),Vector3r(9.0, 3.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 3.0, 0.0),Vector3r(1.0, 4.0, 0.0)
883	Vector3r(9.0, 5.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(2.0, 7.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(2.0, 7.0, 0.0)
719	Vector3r(6.0, 2.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 2.0, 0.0)
420	Vector3r(1.0, 1.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0)
982	Vector3r(8.0, 8.0, 0.0),Vector3r(9.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0),Vector3r(8.0, 8.0, 0.0)
802	Vector3r(9.0, 0.0, 0.0),Vector3r(8.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(8.0, 7.0, 0.0),Vector3r(9.0, 0.0, 0.0)
655	Vector3r(2.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(6.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0)
