TTD	ConcludedLocation	ActualLocation
631	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0)
471	Vector3r(8.0, 6.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(8.0, 9.0, 0.0)
646	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(9.0, 7.0, 0.0)
813	Vector3r(8.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0)	Vector3r(1.0, 1.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0)
617	Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(2.0, 2.0, 0.0)
411	Vector3r(8.0, 8.0, 0.0),Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(5.0, 1.0, 0.0)
898	Vector3r(6.0, 1.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 1.0, 0.0)
880	Vector3r(3.0, 1.0, 0.0),Vector3r(0.0, 9.0, 0.0),Vector3r(4.0, 3.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(3.0, 1.0, 0.0)
1172	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0)
1319	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)
1458	Vector3r(9.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)
