TTD	ConcludedLocation	ActualLocation
686	Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)
816	Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(1.0, 5.0, 0.0)
696	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 7.0, 0.0)
834	Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0)
746	Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(9.0, 5.0, 0.0)
713	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0),Vector3r(6.0, 8.0, 0.0)
775	Vector3r(6.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0)
552	Vector3r(4.0, 3.0, 0.0),Vector3r(3.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(3.0, 1.0, 0.0),Vector3r(4.0, 3.0, 0.0)
1194	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)
646	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 4.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(7.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0)
1156	Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 7.0, 0.0)
611	Vector3r(0.0, 7.0, 0.0),Vector3r(4.0, 4.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(4.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 0.0, 0.0)
676	Vector3r(0.0, 4.0, 0.0),Vector3r(6.0, 9.0, 0.0),Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0),Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)
684	Vector3r(4.0, 2.0, 0.0),Vector3r(0.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 2.0, 0.0),Vector3r(4.0, 2.0, 0.0),Vector3r(0.0, 4.0, 0.0)
711	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0)
702	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0),Vector3r(0.0, 0.0, 0.0)
504	Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 8.0, 0.0)
604	Vector3r(2.0, 3.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 3.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)
856	Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 0.0, 0.0),Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0)
840	Vector3r(6.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 0.0, 0.0)
853	Vector3r(7.0, 0.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(7.0, 0.0, 0.0)
561	Vector3r(1.0, 4.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0),Vector3r(1.0, 4.0, 0.0),Vector3r(2.0, 2.0, 0.0)
670	Vector3r(2.0, 7.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(7.0, 5.0, 0.0)	Vector3r(2.0, 7.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(3.0, 3.0, 0.0)
912	Vector3r(6.0, 2.0, 0.0),Vector3r(2.0, 5.0, 0.0),Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0),Vector3r(2.0, 5.0, 0.0),Vector3r(6.0, 2.0, 0.0)
521	Vector3r(0.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)
645	Vector3r(8.0, 8.0, 0.0),Vector3r(9.0, 3.0, 0.0),Vector3r(7.0, 5.0, 0.0)	Vector3r(9.0, 3.0, 0.0),Vector3r(8.0, 8.0, 0.0),Vector3r(4.0, 3.0, 0.0)
658	Vector3r(8.0, 7.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(8.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(9.0, 0.0, 0.0)
659	Vector3r(6.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(2.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0)
544	Vector3r(1.0, 8.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(9.0, 5.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(1.0, 8.0, 0.0),Vector3r(9.0, 5.0, 0.0)
690	Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 8.0, 0.0)
670	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 6.0, 0.0),Vector3r(8.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 6.0, 0.0),Vector3r(8.0, 4.0, 0.0)
822	Vector3r(0.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(0.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0)
678	Vector3r(4.0, 2.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0)
1251	Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(7.0, 9.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(1.0, 7.0, 0.0),Vector3r(7.0, 9.0, 0.0)
688	Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 5.0, 0.0),Vector3r(7.0, 0.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 5.0, 0.0),Vector3r(7.0, 0.0, 0.0)
647	Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(5.0, 6.0, 0.0),Vector3r(6.0, 1.0, 0.0)
621	Vector3r(2.0, 7.0, 0.0),Vector3r(4.0, 4.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(2.0, 7.0, 0.0),Vector3r(0.0, 4.0, 0.0),Vector3r(4.0, 4.0, 0.0)
726	Vector3r(7.0, 6.0, 0.0),Vector3r(8.0, 2.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(8.0, 2.0, 0.0),Vector3r(7.0, 6.0, 0.0),Vector3r(1.0, 1.0, 0.0)
688	Vector3r(1.0, 3.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(6.0, 6.0, 0.0)	Vector3r(4.0, 7.0, 0.0),Vector3r(6.0, 6.0, 0.0),Vector3r(1.0, 3.0, 0.0)
823	Vector3r(2.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(1.0, 9.0, 0.0)
493	Vector3r(1.0, 5.0, 0.0),Vector3r(8.0, 5.0, 0.0),Vector3r(0.0, 1.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0)
911	Vector3r(5.0, 3.0, 0.0),Vector3r(0.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 8.0, 0.0),Vector3r(5.0, 3.0, 0.0),Vector3r(7.0, 0.0, 0.0)
1128	Vector3r(4.0, 9.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(1.0, 0.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(1.0, 0.0, 0.0),Vector3r(9.0, 0.0, 0.0)
622	Vector3r(2.0, 9.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(1.0, 3.0, 0.0)	Vector3r(2.0, 9.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(1.0, 3.0, 0.0)
833	Vector3r(1.0, 5.0, 0.0),Vector3r(5.0, 1.0, 0.0),Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0)
725	Vector3r(2.0, 5.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0),Vector3r(2.0, 5.0, 0.0),Vector3r(9.0, 0.0, 0.0)
445	Vector3r(5.0, 4.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(1.0, 3.0, 0.0)	Vector3r(5.0, 4.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(1.0, 3.0, 0.0)
581	Vector3r(2.0, 4.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 4.0, 0.0),Vector3r(2.0, 9.0, 0.0),Vector3r(9.0, 4.0, 0.0)
777	Vector3r(1.0, 4.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(9.0, 0.0, 0.0)
693	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(2.0, 6.0, 0.0),Vector3r(9.0, 4.0, 0.0)
472	Vector3r(5.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 3.0, 0.0),Vector3r(9.0, 0.0, 0.0)
741	Vector3r(6.0, 0.0, 0.0),Vector3r(3.0, 5.0, 0.0),Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(3.0, 5.0, 0.0),Vector3r(6.0, 0.0, 0.0)
888	Vector3r(2.0, 0.0, 0.0),Vector3r(0.0, 5.0, 0.0),Vector3r(3.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0),Vector3r(0.0, 5.0, 0.0),Vector3r(3.0, 0.0, 0.0)
879	Vector3r(1.0, 3.0, 0.0),Vector3r(3.0, 6.0, 0.0),Vector3r(7.0, 5.0, 0.0)	Vector3r(3.0, 6.0, 0.0),Vector3r(7.0, 5.0, 0.0),Vector3r(1.0, 3.0, 0.0)
615	Vector3r(0.0, 6.0, 0.0),Vector3r(3.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 7.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(0.0, 6.0, 0.0)
514	Vector3r(6.0, 6.0, 0.0),Vector3r(3.0, 7.0, 0.0),Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0),Vector3r(4.0, 2.0, 0.0),Vector3r(6.0, 6.0, 0.0)
644	Vector3r(4.0, 7.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(8.0, 1.0, 0.0)
