TTD	ConcludedLocation	ActualLocation
686	Vector3r(7.0, 2.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)
605	Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0)
707	Vector3r(0.0, 5.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 7.0, 0.0)
850	Vector3r(8.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0)
730	Vector3r(2.0, 2.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(2.0, 2.0, 0.0)
611	Vector3r(6.0, 8.0, 0.0),Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 0.0, 0.0),Vector3r(5.0, 1.0, 0.0)
487	Vector3r(6.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)
824	Vector3r(4.0, 3.0, 0.0),Vector3r(0.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 1.0, 0.0),Vector3r(0.0, 9.0, 0.0),Vector3r(4.0, 3.0, 0.0)
707	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)
677	Vector3r(5.0, 2.0, 0.0),Vector3r(7.0, 4.0, 0.0),Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 4.0, 0.0),Vector3r(5.0, 2.0, 0.0)
902	Vector3r(7.0, 5.0, 0.0),Vector3r(4.0, 9.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(9.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0),Vector3r(4.0, 9.0, 0.0)
477	Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(0.0, 7.0, 0.0)
1096	Vector3r(3.0, 8.0, 0.0),Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(3.0, 8.0, 0.0),Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 9.0, 0.0)
626	Vector3r(0.0, 4.0, 0.0),Vector3r(4.0, 2.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(4.0, 2.0, 0.0)
467	Vector3r(7.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 2.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 2.0, 0.0),Vector3r(5.0, 2.0, 0.0)
546	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(8.0, 9.0, 0.0)
704	Vector3r(1.0, 3.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)
804	Vector3r(9.0, 6.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 3.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)
808	Vector3r(1.0, 8.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 9.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(7.0, 0.0, 0.0)
688	Vector3r(6.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 0.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(2.0, 1.0, 0.0)
847	Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)
827	Vector3r(9.0, 3.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 3.0, 0.0)
707	Vector3r(9.0, 5.0, 0.0),Vector3r(2.0, 7.0, 0.0),Vector3r(3.0, 3.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(2.0, 7.0, 0.0)
899	Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 2.0, 0.0),Vector3r(2.0, 5.0, 0.0)	Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 2.0, 0.0),Vector3r(2.0, 5.0, 0.0)
1364	Vector3r(6.0, 0.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)
744	Vector3r(4.0, 3.0, 0.0),Vector3r(8.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 3.0, 0.0),Vector3r(8.0, 8.0, 0.0),Vector3r(9.0, 3.0, 0.0)
