TTD	ConcludedLocation	ActualLocation
1060	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
296	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
390	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
495	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
611	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
629	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
242	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
380	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
1251	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
284	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
393	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
699	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
301	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
887	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
344	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
279	Vector3r(7.0, 8.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
330	Vector3r(8.0, 3.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
303	Vector3r(2.0, 4.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
262	Vector3r(9.0, 1.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
383	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
216	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
645	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
245	Vector3r(5.0, 5.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
513	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
342	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
845	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
340	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
277	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
212	Vector3r(2.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
342	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
346	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
686	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
562	Vector3r(3.0, 4.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
597	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
719	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
377	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
288	Vector3r(1.0, 7.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
399	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
344	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
