TTD	ConcludedLocation	ActualLocation
1823	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
1159	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
2439	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
2337	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
2083	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
1858	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
3047	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1877	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
2528	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
2003	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2500	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
1391	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
1804	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
2047	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
1807	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1030	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
2532	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
3248	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
1165	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
2254	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
1913	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
2211	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
2402	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
1814	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
1890	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
2309	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
1892	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
2267	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
2331	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
1013	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2107	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
880	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
2654	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
1803	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
2025	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
1078	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
2025	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2512	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
2087	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
2224	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
1000	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
1865	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
1620	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
2819	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
3018	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
2460	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
2205	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2212	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
1907	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
2068	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
1829	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
1231	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
1618	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
2024	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
2245	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
2209	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
2303	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
2101	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
1020	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
2030	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
1951	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
1304	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
2685	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
1688	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
2729	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2405	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
2056	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
2045	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
3302	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
1860	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
938	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2481	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
1725	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
975	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2675	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
2056	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
2491	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2630	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
1056	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
2467	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
2025	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
2412	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2505	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
2658	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
1835	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
2006	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2261	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
2341	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2718	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2695	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
1158	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
1924	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
2319	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
1812	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
2417	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
2022	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
1664	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
2894	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
1808	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
1859	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
1938	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2261	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
1109	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
1921	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
1822	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
2288	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
2455	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
2529	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
2275	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
1730	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
1914	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
1041	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
2407	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
2072	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
1256	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
2706	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
2302	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
2026	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1309	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
2075	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
2009	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
2291	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
2809	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2496	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
3229	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
2238	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
1298	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
2742	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
1877	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
2218	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
2712	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
3111	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1702	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
2313	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
3212	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
1805	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
2881	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
1632	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
2263	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
2613	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
2028	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
3052	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
2022	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
2035	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
2551	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
2079	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
2033	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
2080	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
2722	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
1028	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
2827	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
1657	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
2228	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
1648	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
1857	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
2238	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
2324	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
1809	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
1603	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
2089	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2066	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
1725	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
1855	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
2258	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
1854	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
1641	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
2443	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
1620	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
2038	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
1089	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
2523	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
1890	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
2090	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
2301	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1889	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2337	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2107	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
2464	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
2827	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
1471	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
2205	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
2231	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2449	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
1936	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
1862	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
1958	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
2673	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
2826	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2260	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
2129	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
1663	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
2244	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
2404	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
848	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
1942	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
1666	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
1848	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
2218	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
1234	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
2162	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
1815	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
2461	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
2872	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
1754	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
2421	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
2035	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2117	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
2415	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
1884	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
3232	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
1892	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
3473	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
1236	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2478	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
2010	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
2116	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
2293	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
1701	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
2474	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
1819	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
2121	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
2265	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
1929	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
2266	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
2252	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
1017	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
2819	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
2137	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
1623	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
2503	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
1202	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
1084	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2267	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
1814	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
2213	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
1816	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
976	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1836	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
1892	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
2262	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2031	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
2453	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2205	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
2864	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
1688	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
2466	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
2322	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
1137	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
2615	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
2209	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
2162	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
1098	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
2274	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
2034	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
1854	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
2455	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
1898	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
2002	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
2424	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
1825	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
1732	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
3125	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
2033	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
2220	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
2436	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
2061	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
1934	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
2073	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
2428	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
2514	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
3311	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
2623	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
1866	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
2205	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
2289	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
2488	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
1807	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
2066	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
2407	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
990	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
2348	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
2095	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
