TTD	ConcludedLocation	ActualLocation
2610	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
1822	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
2471	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
2245	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
1655	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
1123	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
2061	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
1849	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2346	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
3024	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
1258	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
2524	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
1905	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
2253	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
2247	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
2515	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
2439	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
2057	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
2447	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
2617	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
2728	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
2122	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
997	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
2436	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
1973	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
2415	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
2634	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2823	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
2802	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
1139	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
2594	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
1683	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
1006	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
2099	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
2877	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
2328	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
2803	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
1700	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
1221	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
1174	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
2447	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
1607	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
2002	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
2360	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
2848	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
2156	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
2263	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
1913	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
2211	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
2002	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
1614	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
1068	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
1931	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2092	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
2667	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
2131	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
3013	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2707	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
2254	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
1825	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
2658	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
3025	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
1030	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
1873	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
1712	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
948	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
1786	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
2072	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
2295	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
2295	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
2219	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
2018	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
3260	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
3005	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
1812	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
1066	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
2232	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
2306	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
1084	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
2738	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
2051	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
2645	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
2409	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
2103	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
3101	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
1052	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
2921	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
4428	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
1669	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
1920	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
3288	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
2329	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
1805	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
2456	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
3045	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
2102	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
2860	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
1938	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2281	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
2325	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
2216	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2034	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
2456	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
1058	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2230	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
2873	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
2008	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
1900	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
1612	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2305	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
2658	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
1835	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
2206	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2061	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
1941	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
2518	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2895	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
2891	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
3664	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
2846	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
2812	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
1817	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
1822	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
2264	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
952	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
2550	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
1859	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
2138	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2261	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
2344	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
1886	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
2622	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
2088	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
1117	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
2467	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
2075	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
2530	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
2114	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
1882	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
2111	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
2927	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
2091	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
2271	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
2502	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
1626	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
2109	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
2075	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
2209	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
2291	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
2609	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
1896	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
2229	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
2438	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
2402	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
2038	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
1877	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
2418	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
2312	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
2711	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
2902	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
976	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
2132	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
2022	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
2081	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
2032	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
1863	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
2213	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
2228	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
1852	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
2022	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
2035	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
2151	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
1879	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
1233	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
2880	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
2322	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
1288	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
2280	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
3544	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
3428	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
2448	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
994	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
2501	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1924	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
1809	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
2003	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
2689	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
1666	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
1725	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
2455	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
1858	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
1654	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
2441	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
2443	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
2020	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
2438	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
1855	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
2157	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
3090	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
2490	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
1901	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1889	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2137	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
2107	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
2864	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
2027	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
1060	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
2016	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
1007	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
2273	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
1336	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
2262	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
2158	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
2073	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
1826	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2060	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
976	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
1816	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
2644	Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
983	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
2690	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
1721	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
2266	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
2848	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
2018	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
2498	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
2498	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
2415	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
2261	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
2072	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
1500	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
2652	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
2258	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
2117	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
2215	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
1884	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
1014	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
1910	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
2073	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
2436	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
2278	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
2610	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
2916	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
2893	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
2701	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
3074	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
1819	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
2121	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
