TTD	ConcludedLocation	ActualLocation
610	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)
535	Vector3r(8.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(8.0, 2.0, 0.0)
802	Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0)	Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0)
717	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0)
1185	Vector3r(1.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)
730	Vector3r(6.0, 4.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 4.0, 0.0)
863	Vector3r(9.0, 5.0, 0.0),Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0)
742	Vector3r(1.0, 0.0, 0.0),Vector3r(5.0, 1.0, 0.0)	Vector3r(1.0, 0.0, 0.0),Vector3r(5.0, 1.0, 0.0)
905	Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0)
899	Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 1.0, 0.0)	Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 1.0, 0.0)
515	Vector3r(2.0, 5.0, 0.0),Vector3r(0.0, 9.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(0.0, 9.0, 0.0)
495	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0)	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0)
689	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0)
672	Vector3r(6.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 4.0, 0.0),Vector3r(6.0, 1.0, 0.0)
552	Vector3r(5.0, 6.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(5.0, 6.0, 0.0),Vector3r(4.0, 9.0, 0.0)
632	Vector3r(6.0, 0.0, 0.0),Vector3r(0.0, 7.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(0.0, 7.0, 0.0)
620	Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)
667	Vector3r(7.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 4.0, 0.0)
1357	Vector3r(3.0, 8.0, 0.0),Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(3.0, 8.0, 0.0)
870	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 2.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 2.0, 0.0)
664	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0)
863	Vector3r(6.0, 5.0, 0.0),Vector3r(1.0, 3.0, 0.0)	Vector3r(6.0, 5.0, 0.0),Vector3r(1.0, 3.0, 0.0)
537	Vector3r(6.0, 8.0, 0.0),Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(6.0, 8.0, 0.0)
1008	Vector3r(3.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)
607	Vector3r(3.0, 9.0, 0.0),Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0)
454	Vector3r(9.0, 9.0, 0.0),Vector3r(0.0, 2.0, 0.0)	Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 2.0, 0.0)
724	Vector3r(0.0, 0.0, 0.0),Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(0.0, 0.0, 0.0)
1126	Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)	Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)
643	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0),Vector3r(2.0, 2.0, 0.0)
848	Vector3r(1.0, 6.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(1.0, 6.0, 0.0)
800	Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(9.0, 5.0, 0.0)
