TTD	ConcludedLocation	ActualLocation
1193	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0)
638	Vector3r(9.0, 6.0, 0.0),Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(8.0, 2.0, 0.0)
729	Vector3r(1.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0),Vector3r(0.0, 1.0, 0.0)
704	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0),Vector3r(9.0, 4.0, 0.0)
721	Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)
470	Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(8.0, 1.0, 0.0)
646	Vector3r(9.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0)
890	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)
739	Vector3r(6.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)
658	Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0),Vector3r(7.0, 0.0, 0.0)
561	Vector3r(2.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(2.0, 5.0, 0.0)
1066	Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)	Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0)
672	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0)
702	Vector3r(3.0, 4.0, 0.0),Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(3.0, 4.0, 0.0)
1331	Vector3r(5.0, 6.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(5.0, 6.0, 0.0)
484	Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(0.0, 7.0, 0.0)
668	Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 9.0, 0.0)
627	Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 4.0, 0.0)
608	Vector3r(4.0, 2.0, 0.0),Vector3r(3.0, 8.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(3.0, 8.0, 0.0)
677	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 2.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(0.0, 2.0, 0.0)
537	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0)
663	Vector3r(6.0, 5.0, 0.0),Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 5.0, 0.0)
537	Vector3r(6.0, 8.0, 0.0),Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(6.0, 8.0, 0.0)
1191	Vector3r(9.0, 6.0, 0.0),Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)
803	Vector3r(3.0, 9.0, 0.0),Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0)
490	Vector3r(8.0, 3.0, 0.0),Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 2.0, 0.0)
509	Vector3r(0.0, 0.0, 0.0),Vector3r(4.0, 8.0, 0.0)	Vector3r(0.0, 0.0, 0.0),Vector3r(4.0, 8.0, 0.0)
1348	Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)
421	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 4.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(1.0, 4.0, 0.0)
507	Vector3r(1.0, 6.0, 0.0),Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(1.0, 6.0, 0.0)
637	Vector3r(8.0, 9.0, 0.0),Vector3r(9.0, 5.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(9.0, 5.0, 0.0)
632	Vector3r(6.0, 2.0, 0.0),Vector3r(7.0, 1.0, 0.0)	Vector3r(6.0, 2.0, 0.0),Vector3r(7.0, 1.0, 0.0)
562	Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(1.0, 1.0, 0.0)
398	Vector3r(9.0, 5.0, 0.0),Vector3r(9.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0)
699	Vector3r(6.0, 0.0, 0.0),Vector3r(8.0, 8.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(8.0, 8.0, 0.0)
1124	Vector3r(8.0, 7.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(8.0, 7.0, 0.0)
448	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 4.0, 0.0)
816	Vector3r(1.0, 8.0, 0.0),Vector3r(5.0, 6.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(5.0, 6.0, 0.0)
1138	Vector3r(7.0, 0.0, 0.0),Vector3r(9.0, 5.0, 0.0)	Vector3r(7.0, 0.0, 0.0),Vector3r(9.0, 5.0, 0.0)
681	Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(0.0, 6.0, 0.0),Vector3r(6.0, 8.0, 0.0)
468	Vector3r(2.0, 6.0, 0.0),Vector3r(6.0, 4.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(6.0, 4.0, 0.0)
607	Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0),Vector3r(0.0, 7.0, 0.0)
698	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 4.0, 0.0)
514	Vector3r(3.0, 4.0, 0.0),Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0)
732	Vector3r(1.0, 7.0, 0.0),Vector3r(7.0, 9.0, 0.0)	Vector3r(1.0, 7.0, 0.0),Vector3r(7.0, 9.0, 0.0)
688	Vector3r(7.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0),Vector3r(0.0, 5.0, 0.0)
715	Vector3r(6.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 3.0, 0.0)
635	Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0),Vector3r(9.0, 1.0, 0.0)
