TTD	ConcludedLocation	ActualLocation
877	Vector3r(9.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0)
1026	Vector3r(8.0, 2.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0)
481	Vector3r(1.0, 5.0, 0.0),Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0),Vector3r(1.0, 5.0, 0.0)
680	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(4.0, 5.0, 0.0)
721	Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 1.0, 0.0)
670	Vector3r(6.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 4.0, 0.0)
748	Vector3r(2.0, 2.0, 0.0),Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(2.0, 2.0, 0.0)
823	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)	Vector3r(5.0, 1.0, 0.0),Vector3r(1.0, 0.0, 0.0)
663	Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(6.0, 7.0, 0.0)
602	Vector3r(7.0, 0.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 1.0, 0.0)
736	Vector3r(0.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(0.0, 9.0, 0.0)
771	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0)	Vector3r(9.0, 7.0, 0.0),Vector3r(4.0, 0.0, 0.0)
1184	Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(0.0, 7.0, 0.0)
684	Vector3r(6.0, 1.0, 0.0),Vector3r(3.0, 4.0, 0.0)	Vector3r(6.0, 1.0, 0.0),Vector3r(3.0, 4.0, 0.0)
445	Vector3r(5.0, 6.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(5.0, 6.0, 0.0)
693	Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(0.0, 7.0, 0.0),Vector3r(6.0, 0.0, 0.0)
668	Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(0.0, 4.0, 0.0)
492	Vector3r(7.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(7.0, 7.0, 0.0)
823	Vector3r(3.0, 8.0, 0.0),Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(3.0, 8.0, 0.0)
714	Vector3r(0.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(0.0, 2.0, 0.0),Vector3r(7.0, 7.0, 0.0)
1021	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0)	Vector3r(1.0, 2.0, 0.0),Vector3r(8.0, 9.0, 0.0)
639	Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 5.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(6.0, 5.0, 0.0)
560	Vector3r(6.0, 8.0, 0.0),Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(6.0, 9.0, 0.0)
900	Vector3r(3.0, 8.0, 0.0),Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0),Vector3r(3.0, 8.0, 0.0)
499	Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0)
870	Vector3r(2.0, 1.0, 0.0),Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0),Vector3r(2.0, 1.0, 0.0)
1056	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(0.0, 0.0, 0.0)
571	Vector3r(3.0, 2.0, 0.0),Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0),Vector3r(3.0, 2.0, 0.0)
1178	Vector3r(1.0, 4.0, 0.0),Vector3r(2.0, 2.0, 0.0)	Vector3r(1.0, 4.0, 0.0),Vector3r(2.0, 2.0, 0.0)
