TTD	ConcludedLocation	ActualLocation
959	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(7.0, 2.0, 0.0)
595	Vector3r(3.0, 4.0, 0.0),Vector3r(5.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(5.0, 3.0, 0.0),Vector3r(3.0, 4.0, 0.0)
1060	Vector3r(1.0, 9.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(8.0, 6.0, 0.0)	Vector3r(1.0, 9.0, 0.0),Vector3r(8.0, 6.0, 0.0),Vector3r(1.0, 1.0, 0.0)
1085	Vector3r(8.0, 6.0, 0.0),Vector3r(9.0, 8.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(9.0, 8.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(8.0, 6.0, 0.0)
1039	Vector3r(3.0, 5.0, 0.0),Vector3r(9.0, 9.0, 0.0),Vector3r(6.0, 4.0, 0.0)	Vector3r(3.0, 5.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(9.0, 9.0, 0.0)
636	Vector3r(2.0, 3.0, 0.0),Vector3r(1.0, 3.0, 0.0),Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0),Vector3r(2.0, 3.0, 0.0),Vector3r(1.0, 3.0, 0.0)
856	Vector3r(0.0, 8.0, 0.0),Vector3r(7.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(0.0, 8.0, 0.0),Vector3r(7.0, 3.0, 0.0)
724	Vector3r(0.0, 2.0, 0.0),Vector3r(1.0, 7.0, 0.0),Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0),Vector3r(0.0, 2.0, 0.0),Vector3r(1.0, 7.0, 0.0)
911	Vector3r(3.0, 5.0, 0.0),Vector3r(2.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 5.0, 0.0),Vector3r(2.0, 4.0, 0.0),Vector3r(8.0, 8.0, 0.0)
816	Vector3r(1.0, 1.0, 0.0),Vector3r(8.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0)	Vector3r(8.0, 6.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(1.0, 1.0, 0.0)
