TTD	ConcludedLocation	ActualLocation
1414	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)
619	Vector3r(2.0, 9.0, 0.0),Vector3r(1.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0),Vector3r(8.0, 8.0, 0.0),Vector3r(2.0, 9.0, 0.0)
874	Vector3r(6.0, 5.0, 0.0),Vector3r(1.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 9.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(6.0, 5.0, 0.0)
1235	Vector3r(5.0, 4.0, 0.0),Vector3r(5.0, 9.0, 0.0),Vector3r(1.0, 6.0, 0.0)	Vector3r(5.0, 4.0, 0.0),Vector3r(1.0, 6.0, 0.0),Vector3r(5.0, 9.0, 0.0)
1117	Vector3r(4.0, 9.0, 0.0),Vector3r(1.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 9.0, 0.0),Vector3r(4.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0)
607	Vector3r(3.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 0.0, 0.0),Vector3r(9.0, 7.0, 0.0),Vector3r(7.0, 8.0, 0.0)
963	Vector3r(4.0, 7.0, 0.0),Vector3r(1.0, 6.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 6.0, 0.0),Vector3r(3.0, 6.0, 0.0),Vector3r(4.0, 7.0, 0.0)
774	Vector3r(8.0, 0.0, 0.0),Vector3r(2.0, 1.0, 0.0),Vector3r(9.0, 8.0, 0.0)	Vector3r(8.0, 0.0, 0.0),Vector3r(2.0, 1.0, 0.0),Vector3r(9.0, 8.0, 0.0)
743	Vector3r(9.0, 5.0, 0.0),Vector3r(9.0, 9.0, 0.0),Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(9.0, 9.0, 0.0)
789	Vector3r(9.0, 8.0, 0.0),Vector3r(8.0, 9.0, 0.0),Vector3r(9.0, 0.0, 0.0)	Vector3r(8.0, 9.0, 0.0),Vector3r(9.0, 8.0, 0.0),Vector3r(9.0, 0.0, 0.0)
1054	Vector3r(8.0, 3.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(8.0, 8.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(8.0, 3.0, 0.0),Vector3r(8.0, 8.0, 0.0)
823	Vector3r(3.0, 2.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(3.0, 2.0, 0.0),Vector3r(5.0, 6.0, 0.0)
