TTD	ConcludedLocation	ActualLocation
665	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0)
717	Vector3r(8.0, 9.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 8.0, 0.0),Vector3r(2.0, 3.0, 0.0),Vector3r(8.0, 9.0, 0.0)
1425	Vector3r(9.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(9.0, 8.0, 0.0)
816	Vector3r(6.0, 0.0, 0.0),Vector3r(8.0, 4.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0),Vector3r(5.0, 1.0, 0.0),Vector3r(8.0, 4.0, 0.0)
753	Vector3r(7.0, 1.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 1.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(1.0, 0.0, 0.0)
660	Vector3r(8.0, 4.0, 0.0),Vector3r(3.0, 6.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 4.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(3.0, 6.0, 0.0)
1460	Vector3r(8.0, 5.0, 0.0),Vector3r(2.0, 0.0, 0.0),Vector3r(4.0, 2.0, 0.0)	Vector3r(2.0, 0.0, 0.0),Vector3r(8.0, 5.0, 0.0),Vector3r(4.0, 2.0, 0.0)
958	Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 3.0, 0.0)	Vector3r(6.0, 7.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(7.0, 2.0, 0.0)
811	Vector3r(4.0, 6.0, 0.0),Vector3r(6.0, 9.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(4.0, 6.0, 0.0)
742	Vector3r(7.0, 8.0, 0.0),Vector3r(1.0, 4.0, 0.0),Vector3r(1.0, 2.0, 0.0)	Vector3r(7.0, 8.0, 0.0),Vector3r(1.0, 4.0, 0.0),Vector3r(1.0, 2.0, 0.0)
1040	Vector3r(1.0, 9.0, 0.0),Vector3r(9.0, 9.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 9.0, 0.0),Vector3r(1.0, 9.0, 0.0),Vector3r(9.0, 4.0, 0.0)
1272	Vector3r(9.0, 8.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(9.0, 8.0, 0.0)
529	Vector3r(1.0, 2.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(5.0, 0.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(5.0, 0.0, 0.0),Vector3r(1.0, 2.0, 0.0)
1001	Vector3r(5.0, 0.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(5.0, 0.0, 0.0),Vector3r(1.0, 5.0, 0.0)
1030	Vector3r(5.0, 2.0, 0.0),Vector3r(8.0, 4.0, 0.0),Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(8.0, 4.0, 0.0)
747	Vector3r(2.0, 5.0, 0.0),Vector3r(2.0, 9.0, 0.0),Vector3r(7.0, 7.0, 0.0)	Vector3r(2.0, 5.0, 0.0),Vector3r(7.0, 7.0, 0.0),Vector3r(2.0, 9.0, 0.0)
728	Vector3r(4.0, 0.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 0.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(4.0, 6.0, 0.0)
763	Vector3r(9.0, 6.0, 0.0),Vector3r(6.0, 6.0, 0.0),Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0),Vector3r(6.0, 6.0, 0.0),Vector3r(9.0, 6.0, 0.0)
852	Vector3r(6.0, 1.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(6.0, 1.0, 0.0)
685	Vector3r(3.0, 0.0, 0.0),Vector3r(8.0, 6.0, 0.0),Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0),Vector3r(8.0, 6.0, 0.0),Vector3r(3.0, 0.0, 0.0)
683	Vector3r(9.0, 2.0, 0.0),Vector3r(1.0, 3.0, 0.0),Vector3r(9.0, 4.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(9.0, 2.0, 0.0)
1122	Vector3r(2.0, 8.0, 0.0),Vector3r(2.0, 9.0, 0.0),Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(2.0, 8.0, 0.0),Vector3r(2.0, 9.0, 0.0)
825	Vector3r(5.0, 8.0, 0.0),Vector3r(2.0, 9.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(5.0, 8.0, 0.0),Vector3r(2.0, 9.0, 0.0)
1263	Vector3r(1.0, 4.0, 0.0),Vector3r(3.0, 2.0, 0.0),Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0),Vector3r(1.0, 4.0, 0.0),Vector3r(3.0, 2.0, 0.0)
1461	Vector3r(6.0, 6.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(3.0, 9.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(6.0, 6.0, 0.0),Vector3r(3.0, 9.0, 0.0)
854	Vector3r(8.0, 0.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(8.0, 0.0, 0.0),Vector3r(1.0, 1.0, 0.0)
508	Vector3r(0.0, 7.0, 0.0),Vector3r(0.0, 1.0, 0.0),Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(0.0, 1.0, 0.0)
661	Vector3r(7.0, 6.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 7.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 6.0, 0.0)
1378	Vector3r(5.0, 7.0, 0.0),Vector3r(6.0, 9.0, 0.0),Vector3r(8.0, 6.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(8.0, 6.0, 0.0),Vector3r(5.0, 7.0, 0.0)
1303	Vector3r(9.0, 1.0, 0.0),Vector3r(1.0, 2.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(5.0, 5.0, 0.0),Vector3r(1.0, 2.0, 0.0)
1266	Vector3r(8.0, 5.0, 0.0),Vector3r(6.0, 7.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 5.0, 0.0),Vector3r(2.0, 4.0, 0.0),Vector3r(6.0, 7.0, 0.0)
800	Vector3r(3.0, 1.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(3.0, 1.0, 0.0)
1064	Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 3.0, 0.0),Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 3.0, 0.0)
1077	Vector3r(7.0, 9.0, 0.0),Vector3r(9.0, 8.0, 0.0),Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(7.0, 9.0, 0.0),Vector3r(9.0, 8.0, 0.0)
584	Vector3r(6.0, 3.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(6.0, 3.0, 0.0)
722	Vector3r(7.0, 1.0, 0.0),Vector3r(4.0, 9.0, 0.0),Vector3r(8.0, 0.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(7.0, 1.0, 0.0),Vector3r(8.0, 0.0, 0.0)
666	Vector3r(3.0, 3.0, 0.0),Vector3r(8.0, 0.0, 0.0),Vector3r(2.0, 8.0, 0.0)	Vector3r(3.0, 3.0, 0.0),Vector3r(8.0, 0.0, 0.0),Vector3r(2.0, 8.0, 0.0)
1715	Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(7.0, 2.0, 0.0)
845	Vector3r(6.0, 8.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(4.0, 5.0, 0.0)
1467	Vector3r(9.0, 4.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(9.0, 4.0, 0.0)
1053	Vector3r(1.0, 3.0, 0.0),Vector3r(9.0, 1.0, 0.0),Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(1.0, 3.0, 0.0),Vector3r(9.0, 1.0, 0.0)
759	Vector3r(5.0, 9.0, 0.0),Vector3r(1.0, 8.0, 0.0),Vector3r(5.0, 4.0, 0.0)	Vector3r(0.0, 3.0, 0.0),Vector3r(5.0, 9.0, 0.0),Vector3r(1.0, 2.0, 0.0)
617	Vector3r(4.0, 2.0, 0.0),Vector3r(9.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 2.0, 0.0),Vector3r(9.0, 9.0, 0.0),Vector3r(4.0, 0.0, 0.0)
1039	Vector3r(5.0, 0.0, 0.0),Vector3r(0.0, 9.0, 0.0),Vector3r(4.0, 3.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(5.0, 0.0, 0.0),Vector3r(4.0, 3.0, 0.0)
841	Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 5.0, 0.0),Vector3r(8.0, 5.0, 0.0),Vector3r(9.0, 6.0, 0.0)
698	Vector3r(6.0, 4.0, 0.0),Vector3r(8.0, 9.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(3.0, 0.0, 0.0),Vector3r(8.0, 9.0, 0.0)
978	Vector3r(6.0, 0.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(8.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0),Vector3r(8.0, 0.0, 0.0),Vector3r(4.0, 0.0, 0.0)
1138	Vector3r(8.0, 9.0, 0.0),Vector3r(5.0, 8.0, 0.0),Vector3r(7.0, 9.0, 0.0)	Vector3r(5.0, 8.0, 0.0),Vector3r(7.0, 9.0, 0.0),Vector3r(8.0, 9.0, 0.0)
959	Vector3r(7.0, 4.0, 0.0),Vector3r(3.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 2.0, 0.0),Vector3r(3.0, 4.0, 0.0),Vector3r(7.0, 4.0, 0.0)
1373	Vector3r(0.0, 3.0, 0.0),Vector3r(7.0, 7.0, 0.0),Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0),Vector3r(0.0, 3.0, 0.0),Vector3r(7.0, 7.0, 0.0)
648	Vector3r(1.0, 3.0, 0.0),Vector3r(8.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(8.0, 7.0, 0.0)
937	Vector3r(2.0, 4.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(4.0, 5.0, 0.0)	Vector3r(2.0, 4.0, 0.0),Vector3r(3.0, 8.0, 0.0),Vector3r(4.0, 5.0, 0.0)
667	Vector3r(2.0, 7.0, 0.0),Vector3r(9.0, 2.0, 0.0),Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0),Vector3r(2.0, 7.0, 0.0),Vector3r(5.0, 2.0, 0.0)
