TTD	ConcludedLocation	ActualLocation
740	Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)
685	Vector3r(5.0, 6.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(5.0, 6.0, 0.0),Vector3r(6.0, 3.0, 0.0)
1185	Vector3r(2.0, 9.0, 0.0),Vector3r(5.0, 2.0, 0.0),Vector3r(9.0, 6.0, 0.0)	Vector3r(2.0, 9.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(5.0, 2.0, 0.0)
1633	Vector3r(8.0, 5.0, 0.0),Vector3r(6.0, 9.0, 0.0),Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0),Vector3r(8.0, 5.0, 0.0),Vector3r(6.0, 9.0, 0.0)
1024	Vector3r(3.0, 9.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(9.0, 0.0, 0.0)	Vector3r(3.0, 9.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(7.0, 2.0, 0.0)
795	Vector3r(6.0, 6.0, 0.0),Vector3r(5.0, 9.0, 0.0),Vector3r(7.0, 3.0, 0.0)	Vector3r(5.0, 9.0, 0.0),Vector3r(7.0, 3.0, 0.0),Vector3r(6.0, 6.0, 0.0)
761	Vector3r(1.0, 0.0, 0.0),Vector3r(2.0, 9.0, 0.0),Vector3r(5.0, 5.0, 0.0)	Vector3r(2.0, 9.0, 0.0),Vector3r(5.0, 5.0, 0.0),Vector3r(1.0, 0.0, 0.0)
651	Vector3r(9.0, 8.0, 0.0),Vector3r(7.0, 8.0, 0.0),Vector3r(8.0, 0.0, 0.0)	Vector3r(9.0, 8.0, 0.0),Vector3r(8.0, 0.0, 0.0),Vector3r(7.0, 8.0, 0.0)
860	Vector3r(1.0, 4.0, 0.0),Vector3r(3.0, 5.0, 0.0),Vector3r(4.0, 6.0, 0.0)	Vector3r(3.0, 5.0, 0.0),Vector3r(1.0, 4.0, 0.0),Vector3r(4.0, 6.0, 0.0)
2339	Vector3r(1.0, 5.0, 0.0),Vector3r(1.0, 9.0, 0.0),Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0),Vector3r(1.0, 9.0, 0.0),Vector3r(1.0, 5.0, 0.0)
1272	Vector3r(8.0, 2.0, 0.0),Vector3r(7.0, 3.0, 0.0),Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0),Vector3r(8.0, 2.0, 0.0),Vector3r(7.0, 3.0, 0.0)
1051	Vector3r(4.0, 6.0, 0.0),Vector3r(4.0, 3.0, 0.0),Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(4.0, 3.0, 0.0)
853	Vector3r(9.0, 6.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 1.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(6.0, 0.0, 0.0)
823	Vector3r(8.0, 8.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(7.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0),Vector3r(7.0, 4.0, 0.0),Vector3r(8.0, 8.0, 0.0)
860	Vector3r(6.0, 2.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0),Vector3r(1.0, 1.0, 0.0),Vector3r(6.0, 2.0, 0.0)
663	Vector3r(5.0, 9.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 9.0, 0.0),Vector3r(7.0, 2.0, 0.0)
537	Vector3r(1.0, 9.0, 0.0),Vector3r(2.0, 0.0, 0.0),Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0),Vector3r(2.0, 0.0, 0.0),Vector3r(1.0, 9.0, 0.0)
654	Vector3r(3.0, 3.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0),Vector3r(9.0, 5.0, 0.0),Vector3r(3.0, 3.0, 0.0)
772	Vector3r(7.0, 0.0, 0.0),Vector3r(7.0, 3.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(7.0, 3.0, 0.0)
660	Vector3r(3.0, 9.0, 0.0),Vector3r(8.0, 3.0, 0.0),Vector3r(8.0, 5.0, 0.0)	Vector3r(3.0, 9.0, 0.0),Vector3r(8.0, 3.0, 0.0),Vector3r(8.0, 5.0, 0.0)
496	Vector3r(2.0, 8.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 8.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(7.0, 3.0, 0.0)
486	Vector3r(0.0, 3.0, 0.0),Vector3r(7.0, 7.0, 0.0),Vector3r(1.0, 8.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(1.0, 8.0, 0.0),Vector3r(0.0, 3.0, 0.0)
1092	Vector3r(3.0, 6.0, 0.0),Vector3r(4.0, 9.0, 0.0),Vector3r(7.0, 8.0, 0.0)	Vector3r(4.0, 9.0, 0.0),Vector3r(7.0, 8.0, 0.0),Vector3r(3.0, 6.0, 0.0)
612	Vector3r(2.0, 4.0, 0.0),Vector3r(5.0, 4.0, 0.0),Vector3r(4.0, 0.0, 0.0)	Vector3r(2.0, 4.0, 0.0),Vector3r(4.0, 0.0, 0.0),Vector3r(5.0, 4.0, 0.0)
537	Vector3r(5.0, 9.0, 0.0),Vector3r(5.0, 6.0, 0.0),Vector3r(3.0, 3.0, 0.0)	Vector3r(5.0, 9.0, 0.0),Vector3r(5.0, 6.0, 0.0),Vector3r(3.0, 3.0, 0.0)
791	Vector3r(1.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 3.0, 0.0)
926	Vector3r(3.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0),Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(9.0, 3.0, 0.0)
505	Vector3r(1.0, 8.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0),Vector3r(6.0, 3.0, 0.0),Vector3r(1.0, 8.0, 0.0)
