TTD	ConcludedLocation	ActualLocation
1176	Vector3r(9.0, 1.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(9.0, 1.0, 0.0)
406	Vector3r(5.0, 7.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0),Vector3r(9.0, 0.0, 0.0),Vector3r(0.0, 2.0, 0.0)
1312	Vector3r(7.0, 9.0, 0.0),Vector3r(3.0, 3.0, 0.0),Vector3r(5.0, 7.0, 0.0)	Vector3r(7.0, 9.0, 0.0),Vector3r(5.0, 7.0, 0.0),Vector3r(3.0, 3.0, 0.0)
688	Vector3r(4.0, 0.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(6.0, 3.0, 0.0)	Vector3r(8.0, 4.0, 0.0),Vector3r(0.0, 0.0, 0.0),Vector3r(4.0, 0.0, 0.0)
404	Vector3r(6.0, 8.0, 0.0),Vector3r(9.0, 4.0, 0.0),Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 8.0, 0.0),Vector3r(6.0, 0.0, 0.0),Vector3r(9.0, 4.0, 0.0)
715	Vector3r(3.0, 9.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(3.0, 9.0, 0.0)
1241	Vector3r(1.0, 0.0, 0.0),Vector3r(2.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0)	Vector3r(2.0, 2.0, 0.0),Vector3r(6.0, 8.0, 0.0),Vector3r(1.0, 0.0, 0.0)
1016	Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 6.0, 0.0),Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0),Vector3r(0.0, 7.0, 0.0),Vector3r(5.0, 6.0, 0.0)
1600	Vector3r(6.0, 3.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(8.0, 1.0, 0.0)	Vector3r(6.0, 3.0, 0.0),Vector3r(8.0, 1.0, 0.0),Vector3r(6.0, 4.0, 0.0)
1277	Vector3r(7.0, 2.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(6.0, 4.0, 0.0)	Vector3r(7.0, 2.0, 0.0),Vector3r(3.0, 9.0, 0.0),Vector3r(6.0, 4.0, 0.0)
1076	Vector3r(4.0, 3.0, 0.0),Vector3r(4.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 2.0, 0.0),Vector3r(7.0, 1.0, 0.0),Vector3r(4.0, 5.0, 0.0)
696	Vector3r(9.0, 2.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(3.0, 4.0, 0.0)	Vector3r(9.0, 2.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(3.0, 4.0, 0.0)
830	Vector3r(7.0, 2.0, 0.0),Vector3r(5.0, 6.0, 0.0),Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0),Vector3r(7.0, 2.0, 0.0),Vector3r(5.0, 6.0, 0.0)
892	Vector3r(8.0, 2.0, 0.0),Vector3r(6.0, 5.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 5.0, 0.0),Vector3r(8.0, 2.0, 0.0),Vector3r(4.0, 7.0, 0.0)
860	Vector3r(2.0, 8.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(4.0, 7.0, 0.0)	Vector3r(2.0, 8.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(4.0, 7.0, 0.0)
487	Vector3r(4.0, 6.0, 0.0),Vector3r(7.0, 5.0, 0.0),Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0),Vector3r(4.0, 6.0, 0.0),Vector3r(7.0, 5.0, 0.0)
843	Vector3r(7.0, 0.0, 0.0),Vector3r(5.0, 8.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 3.0, 0.0),Vector3r(7.0, 0.0, 0.0),Vector3r(5.0, 8.0, 0.0)
898	Vector3r(7.0, 5.0, 0.0),Vector3r(2.0, 0.0, 0.0),Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0),Vector3r(2.0, 0.0, 0.0),Vector3r(7.0, 5.0, 0.0)
997	Vector3r(9.0, 4.0, 0.0),Vector3r(5.0, 7.0, 0.0),Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 4.0, 0.0),Vector3r(5.0, 7.0, 0.0),Vector3r(9.0, 1.0, 0.0)
537	Vector3r(7.0, 7.0, 0.0),Vector3r(1.0, 7.0, 0.0),Vector3r(5.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(5.0, 7.0, 0.0),Vector3r(1.0, 7.0, 0.0)
499	Vector3r(9.0, 7.0, 0.0),Vector3r(7.0, 7.0, 0.0),Vector3r(9.0, 6.0, 0.0)	Vector3r(7.0, 7.0, 0.0),Vector3r(9.0, 6.0, 0.0),Vector3r(1.0, 0.0, 0.0)
654	Vector3r(3.0, 5.0, 0.0),Vector3r(7.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0)	Vector3r(7.0, 4.0, 0.0),Vector3r(4.0, 7.0, 0.0),Vector3r(3.0, 5.0, 0.0)
621	Vector3r(2.0, 5.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 8.0, 0.0),Vector3r(2.0, 5.0, 0.0),Vector3r(6.0, 4.0, 0.0)
762	Vector3r(8.0, 2.0, 0.0),Vector3r(6.0, 4.0, 0.0),Vector3r(2.0, 0.0, 0.0)	Vector3r(8.0, 2.0, 0.0),Vector3r(2.0, 0.0, 0.0),Vector3r(6.0, 4.0, 0.0)
1095	Vector3r(8.0, 6.0, 0.0),Vector3r(2.0, 5.0, 0.0),Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0),Vector3r(8.0, 6.0, 0.0),Vector3r(2.0, 5.0, 0.0)
1433	Vector3r(2.0, 8.0, 0.0),Vector3r(5.0, 7.0, 0.0),Vector3r(1.0, 7.0, 0.0)	Vector3r(2.0, 8.0, 0.0),Vector3r(5.0, 7.0, 0.0),Vector3r(1.0, 7.0, 0.0)
