TTD	ConcludedLocation	ActualLocation
439	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
1552	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
596	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
608	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
885	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
1257	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
265	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
545	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
572	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
939	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
455	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
657	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
505	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
1051	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
841	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
880	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
808	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
596	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
987	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
418	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
1272	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
587	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
895	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
372	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
619	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
506	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
457	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
973	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
578	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
1194	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
427	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
830	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
284	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
1316	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
671	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
976	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
782	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
781	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
730	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
958	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
251	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
471	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
387	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
397	Vector3r(0.0, 3.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
876	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
1060	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
1179	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
430	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
975	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
474	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
473	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
1417	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
804	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
367	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
1547	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
331	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
438	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
511	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
1226	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
1370	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
370	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
280	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
372	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
507	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
437	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
737	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
658	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
1165	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
907	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
1161	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
701	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
567	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
921	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
323	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
550	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
565	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
312	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
879	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
767	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
271	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
604	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1014	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
623	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
747	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
311	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
227	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
472	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
674	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
302	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
802	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
