TTD	ConcludedLocation	ActualLocation
439	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
522	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
862	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
1025	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
500	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
484	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
586	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
1397	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
392	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
1014	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
266	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
780	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
792	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
533	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
526	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
241	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
799	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
623	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
902	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
714	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
1197	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
539	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
207	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
603	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
416	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
118	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
963	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
559	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
645	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
552	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
943	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
821	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
476	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
419	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
1545	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
143	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
387	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
844	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
474	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
279	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
267	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
394	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
458	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
618	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
504	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
367	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
759	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
726	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
712	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
517	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
1291	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
119	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
597	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
436	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
622	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
458	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
387	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
637	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
702	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
1000	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
297	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
1045	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
574	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
984	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
266	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
903	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
1448	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
817	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
397	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
538	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
662	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
672	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
545	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
473	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
626	Vector3r(1.0, 1.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
463	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
817	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
355	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
641	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
224	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
1004	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
1532	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
555	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
527	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
1284	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
845	Vector3r(8.0, 6.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
763	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
1625	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
389	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
338	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
423	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
485	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
271	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
265	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
484	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
780	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
324	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
741	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
635	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
428	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
655	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
425	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
646	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
1234	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
545	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
1376	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
746	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
735	Vector3r(4.0, 2.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
557	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
607	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
1952	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
548	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
552	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
392	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
635	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
483	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
1078	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
