TTD	ConcludedLocation	ActualLocation
694	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
575	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
495	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
1150	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
623	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
477	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
584	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
524	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
531	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
544	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
1589	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
622	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
504	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
498	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
738	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
614	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
811	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
393	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
744	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
1058	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
307	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
329	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
170	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
608	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
860	Vector3r(8.0, 9.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
572	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
789	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
526	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
660	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
239	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
780	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
623	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
601	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
1736	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
599	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
1273	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
481	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
748	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
1127	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
757	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
746	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
646	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
455	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
1561	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
628	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
603	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
559	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
1146	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
377	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
421	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
677	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
537	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
800	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
548	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
805	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
505	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
735	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
342	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
503	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
346	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
276	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
836	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
328	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
505	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
703	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
978	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
535	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
516	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
911	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
771	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
753	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
853	Vector3r(6.0, 5.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
623	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
690	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
257	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
525	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
384	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
799	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
930	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
752	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
734	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
167	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
897	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
584	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
542	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
610	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
541	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
574	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
882	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
154	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
1040	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
346	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
396	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
239	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
512	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
484	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
1240	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
424	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
1156	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
468	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
753	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
500	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
536	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
444	Vector3r(1.0, 0.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
472	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
527	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
1588	Vector3r(6.0, 4.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
350	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
823	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
393	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
561	Vector3r(0.0, 8.0, 0.0)	Vector3r(0.0, 8.0, 0.0)
384	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
640	Vector3r(5.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
226	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
660	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
94	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
745	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
1028	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
828	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
756	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
632	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
624	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
1012	Vector3r(6.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
952	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
353	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
395	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
920	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
604	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
559	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
562	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
512	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
585	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
440	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
498	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
920	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
265	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
864	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
532	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
1118	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
670	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
734	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
1195	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
376	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
654	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
600	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
607	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
770	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
872	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
335	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
341	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
423	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
571	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
705	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1427	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
540	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
492	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
555	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
389	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
438	Vector3r(1.0, 4.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
259	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
631	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
614	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
410	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
575	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
288	Vector3r(9.0, 6.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
842	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
894	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
737	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
844	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
911	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
725	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
935	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
631	Vector3r(2.0, 5.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
567	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
917	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
307	Vector3r(2.0, 1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
671	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
1081	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
275	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
779	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
649	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
641	Vector3r(2.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
466	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
582	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
316	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
428	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
790	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
279	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
741	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
791	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
515	Vector3r(3.0, 6.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
451	Vector3r(7.0, 3.0, 0.0)	Vector3r(7.0, 3.0, 0.0)
343	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
456	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
505	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
416	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
583	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
584	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
925	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
555	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
588	Vector3r(5.0, 9.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
404	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
606	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
468	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
1065	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
762	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
225	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
352	Vector3r(3.0, 9.0, 0.0)	Vector3r(3.0, 9.0, 0.0)
217	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
898	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
333	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
993	Vector3r(5.0, 7.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
371	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
650	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
545	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
235	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
1360	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
901	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
381	Vector3r(6.0, 4.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
1132	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
276	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
801	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
1138	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
1191	Vector3r(0.0, 9.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
464	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
307	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
948	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 6.0, 0.0)
977	Vector3r(8.0, 8.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
858	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
712	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
1384	Vector3r(9.0, 4.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
639	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
480	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
535	Vector3r(5.0, 1.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
1034	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
384	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
870	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
