TTD	ConcludedLocation	ActualLocation
110	Vector3r(0.0, 9.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
114	Vector3r(2.0, 1.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
110	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
77	Vector3r(9.0, 9.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
143	Vector3r(7.0, 6.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
58	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
108	Vector3r(4.0, 9.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
127	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
97	Vector3r(3.0, 8.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
94	Vector3r(8.0, 1.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
177	Vector3r(9.0, 6.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
155	Vector3r(6.0, 9.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
151	Vector3r(5.0, 9.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
255	Vector3r(1.0, 3.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
62	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
162	Vector3r(6.0, 1.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
151	Vector3r(9.0, 7.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
93	Vector3r(6.0, 1.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
166	Vector3r(6.0, 3.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
163	Vector3r(9.0, 3.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
62	Vector3r(9.0, 5.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
120	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
100	Vector3r(5.0, 2.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
117	Vector3r(2.0, 4.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
81	Vector3r(1.0, 0.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
463	Vector3r(1.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
200	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
145	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
81	Vector3r(3.0, 8.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
127	Vector3r(9.0, 1.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
80	Vector3r(8.0, 9.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
118	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
86	Vector3r(6.0, 8.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
138	Vector3r(5.0, 2.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
74	Vector3r(4.0, 9.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
112	Vector3r(2.0, 0.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
188	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
105	Vector3r(4.0, 6.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
190	Vector3r(6.0, 7.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
123	Vector3r(5.0, 3.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
62	Vector3r(5.0, 9.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
119	Vector3r(9.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
96	Vector3r(3.0, 8.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
148	Vector3r(8.0, 5.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
178	Vector3r(8.0, 0.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
165	Vector3r(9.0, 5.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
113	Vector3r(7.0, 8.0, 0.0)	Vector3r(2.0, 5.0, 0.0)
127	Vector3r(5.0, 3.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
69	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
110	Vector3r(1.0, 0.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
111	Vector3r(4.0, 9.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
96	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 8.0, 0.0)
150	Vector3r(0.0, 3.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
